source_transaction_id,transaction_ts,warehouse_code,sku_code,transaction_type,quantity,unit_cost,source_system
TX-00001035,2026-01-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001036,2026-01-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001037,2026-01-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001038,2026-01-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001039,2026-01-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,5,88.0,DEMO
TX-00001040,2026-01-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001041,2026-01-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001042,2026-01-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001043,2026-01-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001044,2026-01-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001045,2026-01-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001046,2026-01-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001047,2026-01-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,4,88.0,DEMO
TX-00001048,2026-01-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001049,2026-01-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001050,2026-01-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001051,2026-01-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001052,2026-01-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001053,2026-01-31T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001054,2026-02-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001055,2026-02-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001056,2026-02-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001057,2026-02-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001058,2026-02-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001059,2026-02-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001060,2026-02-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,4,88.0,DEMO
TX-00001061,2026-02-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001062,2026-02-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001063,2026-02-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001064,2026-02-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001065,2026-02-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001066,2026-02-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001067,2026-02-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001068,2026-02-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001069,2026-02-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001070,2026-02-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001071,2026-02-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001072,2026-02-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001073,2026-02-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001074,2026-02-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001075,2026-02-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001076,2026-02-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001077,2026-02-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001078,2026-02-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001079,2026-02-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001080,2026-02-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001081,2026-02-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001082,2026-03-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001083,2026-03-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001084,2026-03-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001085,2026-03-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001086,2026-03-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,19,88.0,DEMO
TX-00001087,2026-03-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001088,2026-03-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001089,2026-03-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001090,2026-03-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001091,2026-03-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001092,2026-03-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001093,2026-03-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001094,2026-03-12T12:00:00+00:00,WH-MUC,ELEC-1002,RECEIPT,700,74.8,DEMO
TX-00001095,2026-03-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001096,2026-03-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001097,2026-03-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001098,2026-03-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001099,2026-03-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001100,2026-03-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001101,2026-03-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001102,2026-03-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001103,2026-03-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001104,2026-03-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001105,2026-03-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001106,2026-03-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001107,2026-03-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001108,2026-03-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001109,2026-03-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001110,2026-03-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001111,2026-03-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001112,2026-03-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001113,2026-03-31T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001114,2026-04-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001115,2026-04-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001116,2026-04-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001117,2026-04-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001118,2026-04-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001119,2026-04-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001120,2026-04-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001121,2026-04-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001122,2026-04-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001123,2026-04-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001124,2026-04-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001125,2026-04-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001126,2026-04-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001127,2026-04-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001128,2026-04-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001129,2026-04-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001130,2026-04-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,5,88.0,DEMO
TX-00001131,2026-04-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001132,2026-04-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001133,2026-04-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001134,2026-04-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001135,2026-04-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,19,88.0,DEMO
TX-00001136,2026-04-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,19,88.0,DEMO
TX-00001137,2026-04-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001138,2026-04-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001139,2026-04-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001140,2026-04-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001141,2026-04-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001142,2026-04-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001143,2026-04-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,22,88.0,DEMO
TX-00001144,2026-05-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,23,88.0,DEMO
TX-00001145,2026-05-01T12:00:00+00:00,WH-MUC,ELEC-1002,RECEIPT,700,74.8,DEMO
TX-00001146,2026-05-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,21,88.0,DEMO
TX-00001147,2026-05-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001148,2026-05-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,25,88.0,DEMO
TX-00001149,2026-05-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,24,88.0,DEMO
TX-00001150,2026-05-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001151,2026-05-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001152,2026-05-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,25,88.0,DEMO
TX-00001153,2026-05-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001154,2026-05-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001155,2026-05-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001156,2026-05-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001157,2026-05-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001158,2026-05-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001159,2026-05-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001160,2026-05-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001161,2026-05-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001162,2026-05-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001163,2026-05-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,21,88.0,DEMO
TX-00001164,2026-05-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001165,2026-05-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001166,2026-05-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001167,2026-05-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001168,2026-05-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001169,2026-05-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001170,2026-05-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001171,2026-05-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001172,2026-05-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001173,2026-05-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,19,88.0,DEMO
TX-00001174,2026-05-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001175,2026-05-31T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001176,2026-06-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001177,2026-06-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001178,2026-06-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001179,2026-06-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001180,2026-06-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,18,88.0,DEMO
TX-00001181,2026-06-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001182,2026-06-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001183,2026-06-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001184,2026-06-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001185,2026-06-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001186,2026-06-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001187,2026-06-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,19,88.0,DEMO
TX-00001188,2026-06-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001189,2026-06-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001190,2026-06-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001191,2026-06-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001192,2026-06-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001193,2026-06-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001194,2026-06-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001195,2026-06-19T12:00:00+00:00,WH-MUC,ELEC-1002,RECEIPT,700,74.8,DEMO
TX-00001196,2026-06-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001197,2026-06-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001198,2026-06-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001199,2026-06-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001200,2026-06-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001201,2026-06-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001202,2026-06-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,16,88.0,DEMO
TX-00001203,2026-06-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001204,2026-06-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001205,2026-06-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001206,2026-06-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001207,2026-07-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001208,2026-07-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001209,2026-07-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001210,2026-07-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,19,88.0,DEMO
TX-00001211,2026-07-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001212,2026-07-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001213,2026-07-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001214,2026-07-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001215,2026-07-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001216,2026-07-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
TX-00001217,2026-07-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001218,2026-07-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001219,2026-07-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001220,2026-07-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001221,2026-07-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001222,2026-07-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001223,2026-07-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001224,2026-07-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001225,2026-07-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001226,2026-07-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001227,2026-07-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001228,2026-07-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001229,2025-11-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001230,2025-11-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001231,2025-11-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001232,2025-11-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001233,2025-11-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001234,2025-11-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,22,7.25,DEMO
TX-00001235,2025-12-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001236,2025-12-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001237,2025-12-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001238,2025-12-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001239,2025-12-04T12:00:00+00:00,WH-MUC,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00001240,2025-12-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001241,2025-12-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001242,2025-12-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001243,2025-12-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001244,2025-12-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001245,2025-12-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001246,2025-12-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001247,2025-12-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,28,7.25,DEMO
TX-00001248,2025-12-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,20,7.25,DEMO
TX-00001249,2025-12-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001250,2025-12-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001251,2025-12-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001252,2025-12-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001253,2025-12-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,44,7.25,DEMO
TX-00001254,2025-12-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001255,2025-12-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001256,2025-12-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001257,2025-12-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,34,7.25,DEMO
TX-00001258,2025-12-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001259,2025-12-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001260,2025-12-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001261,2025-12-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001262,2025-12-27T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001263,2025-12-28T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001264,2025-12-29T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001265,2025-12-30T00:00:00+00:00,WH-MUC,MECH-2001,SALE,38,7.25,DEMO
TX-00001266,2025-12-31T00:00:00+00:00,WH-MUC,MECH-2001,SALE,31,7.25,DEMO
TX-00001267,2026-01-01T00:00:00+00:00,WH-MUC,MECH-2001,SALE,30,7.25,DEMO
TX-00001268,2026-01-02T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001269,2026-01-03T00:00:00+00:00,WH-MUC,MECH-2001,SALE,25,7.25,DEMO
TX-00001270,2026-01-04T00:00:00+00:00,WH-MUC,MECH-2001,SALE,23,7.25,DEMO
TX-00001271,2026-01-05T00:00:00+00:00,WH-MUC,MECH-2001,SALE,40,7.25,DEMO
TX-00001272,2026-01-06T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001273,2026-01-07T00:00:00+00:00,WH-MUC,MECH-2001,SALE,33,7.25,DEMO
TX-00001274,2026-01-08T00:00:00+00:00,WH-MUC,MECH-2001,SALE,39,7.25,DEMO
TX-00001275,2026-01-09T00:00:00+00:00,WH-MUC,MECH-2001,SALE,42,7.25,DEMO
TX-00001276,2026-01-10T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001277,2026-01-11T00:00:00+00:00,WH-MUC,MECH-2001,SALE,21,7.25,DEMO
TX-00001278,2026-01-12T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001279,2026-01-13T00:00:00+00:00,WH-MUC,MECH-2001,SALE,24,7.25,DEMO
TX-00001280,2026-01-14T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
TX-00001281,2026-01-14T12:00:00+00:00,WH-MUC,MECH-2001,RECEIPT,1200,6.1625,DEMO
TX-00001282,2026-01-15T00:00:00+00:00,WH-MUC,MECH-2001,SALE,35,7.25,DEMO
TX-00001283,2026-01-16T00:00:00+00:00,WH-MUC,MECH-2001,SALE,41,7.25,DEMO
TX-00001284,2026-01-17T00:00:00+00:00,WH-MUC,MECH-2001,SALE,17,7.25,DEMO
TX-00001285,2026-01-18T00:00:00+00:00,WH-MUC,MECH-2001,SALE,22,7.25,DEMO
TX-00001286,2026-01-19T00:00:00+00:00,WH-MUC,MECH-2001,SALE,37,7.25,DEMO
TX-00001287,2026-01-20T00:00:00+00:00,WH-MUC,MECH-2001,SALE,46,7.25,DEMO
TX-00001288,2026-01-21T00:00:00+00:00,WH-MUC,MECH-2001,SALE,32,7.25,DEMO
TX-00001289,2026-01-22T00:00:00+00:00,WH-MUC,MECH-2001,SALE,26,7.25,DEMO
TX-00001290,2026-01-23T00:00:00+00:00,WH-MUC,MECH-2001,SALE,29,7.25,DEMO
TX-00001291,2026-01-24T00:00:00+00:00,WH-MUC,MECH-2001,SALE,17,7.25,DEMO
TX-00001292,2026-01-25T00:00:00+00:00,WH-MUC,MECH-2001,SALE,19,7.25,DEMO
TX-00001293,2026-01-26T00:00:00+00:00,WH-MUC,MECH-2001,SALE,27,7.25,DEMO
