ForecastID,TargetDate,ProductID,StoreID,ModelName,FeatureName,FeatureValue,ShapValue,AbsoluteImpact,Direction,ContributionRank,ExplanationText
72ADBD88-AAC2-56BD-A1C8-DA4CC2316B1D,2016-02-18,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,19.08183543510878,-1.06292284,1.06292284,NEGATIVE,1,Days of supply (19.08183543510878) decreased the forecast by 1.063 units relative to the model baseline.
72ADBD88-AAC2-56BD-A1C8-DA4CC2316B1D,2016-02-18,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.9828453745160783,-0.47900581,0.47900581,NEGATIVE,2,The recent seven-day demand average (3.9828453745160783) decreased the forecast by 0.479 units relative to the model baseline.
72ADBD88-AAC2-56BD-A1C8-DA4CC2316B1D,2016-02-18,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.32170427,0.32170427,NEGATIVE,3,Current stock (76.0) decreased the forecast by 0.322 units relative to the model baseline.
72ADBD88-AAC2-56BD-A1C8-DA4CC2316B1D,2016-02-18,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.6994247436523438,0.26068866,0.26068866,POSITIVE,4,Yesterday's demand (3.6994247436523438) increased the forecast by 0.261 units relative to the model baseline.
72ADBD88-AAC2-56BD-A1C8-DA4CC2316B1D,2016-02-18,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_week,3,-0.18389130,0.18389130,NEGATIVE,5,The day of week (3) decreased the forecast by 0.184 units relative to the model baseline.
C3DAB9CD-58CC-59C5-9C8F-45AD10C3B018,2016-02-19,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,19.618836617626588,-1.09156263,1.09156263,NEGATIVE,1,Days of supply (19.618836617626588) decreased the forecast by 1.092 units relative to the model baseline.
C3DAB9CD-58CC-59C5-9C8F-45AD10C3B018,2016-02-19,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.8738280705043246,-0.51377070,0.51377070,NEGATIVE,2,The recent seven-day demand average (3.8738280705043246) decreased the forecast by 0.514 units relative to the model baseline.
C3DAB9CD-58CC-59C5-9C8F-45AD10C3B018,2016-02-19,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.32170427,0.32170427,NEGATIVE,3,Current stock (76.0) decreased the forecast by 0.322 units relative to the model baseline.
C3DAB9CD-58CC-59C5-9C8F-45AD10C3B018,2016-02-19,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.7713775634765625,0.22823052,0.22823052,POSITIVE,4,Yesterday's demand (3.7713775634765625) increased the forecast by 0.228 units relative to the model baseline.
C3DAB9CD-58CC-59C5-9C8F-45AD10C3B018,2016-02-19,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,price_change_percentage,0.0,0.15263404,0.15263404,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.153 units relative to the model baseline.
26624B54-AF66-501D-BAEF-74916F55C155,2016-02-20,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,19.714757742461213,-1.09819329,1.09819329,NEGATIVE,1,Days of supply (19.714757742461213) decreased the forecast by 1.098 units relative to the model baseline.
26624B54-AF66-501D-BAEF-74916F55C155,2016-02-20,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.854980162211827,-0.41091806,0.41091806,NEGATIVE,2,The recent seven-day demand average (3.854980162211827) decreased the forecast by 0.411 units relative to the model baseline.
26624B54-AF66-501D-BAEF-74916F55C155,2016-02-20,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.31643799,0.31643799,NEGATIVE,3,Current stock (76.0) decreased the forecast by 0.316 units relative to the model baseline.
26624B54-AF66-501D-BAEF-74916F55C155,2016-02-20,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.5631115436553955,0.25672880,0.25672880,POSITIVE,4,Yesterday's demand (3.5631115436553955) increased the forecast by 0.257 units relative to the model baseline.
26624B54-AF66-501D-BAEF-74916F55C155,2016-02-20,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,20,-0.17442571,0.17442571,NEGATIVE,5,Day of month (20) decreased the forecast by 0.174 units relative to the model baseline.
375FD05D-C046-55CE-A58B-633B05131B8C,2016-02-21,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,20.209108952412564,-0.93600434,0.93600434,NEGATIVE,1,Days of supply (20.209108952412564) decreased the forecast by 0.936 units relative to the model baseline.
375FD05D-C046-55CE-A58B-633B05131B8C,2016-02-21,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,21,-0.51850611,0.51850611,NEGATIVE,2,Day of month (21) decreased the forecast by 0.519 units relative to the model baseline.
375FD05D-C046-55CE-A58B-633B05131B8C,2016-02-21,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_week,6,0.44984394,0.44984394,POSITIVE,3,The day of week (6) increased the forecast by 0.450 units relative to the model baseline.
375FD05D-C046-55CE-A58B-633B05131B8C,2016-02-21,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.39715588,0.39715588,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.397 units relative to the model baseline.
375FD05D-C046-55CE-A58B-633B05131B8C,2016-02-21,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.7606804030282155,-0.35454252,0.35454252,NEGATIVE,5,The recent seven-day demand average (3.7606804030282155) decreased the forecast by 0.355 units relative to the model baseline.
85788B9F-A2EA-5AE5-9747-6E240C828C7C,2016-02-22,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,20.331999689503174,-1.06992161,1.06992161,NEGATIVE,1,Days of supply (20.331999689503174) decreased the forecast by 1.070 units relative to the model baseline.
85788B9F-A2EA-5AE5-9747-6E240C828C7C,2016-02-22,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,22,-0.50672853,0.50672853,NEGATIVE,2,Day of month (22) decreased the forecast by 0.507 units relative to the model baseline.
85788B9F-A2EA-5AE5-9747-6E240C828C7C,2016-02-22,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.737950086593628,-0.36168453,0.36168453,NEGATIVE,3,The recent seven-day demand average (3.737950086593628) decreased the forecast by 0.362 units relative to the model baseline.
85788B9F-A2EA-5AE5-9747-6E240C828C7C,2016-02-22,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.31640434,0.31640434,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.316 units relative to the model baseline.
85788B9F-A2EA-5AE5-9747-6E240C828C7C,2016-02-22,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,price_change_percentage,0.0,0.16219151,0.16219151,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.162 units relative to the model baseline.
BA12986B-B827-5A1B-9303-F3148E25A1DE,2016-02-23,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,20.57019965791093,-1.07613921,1.07613921,NEGATIVE,1,Days of supply (20.57019965791093) decreased the forecast by 1.076 units relative to the model baseline.
BA12986B-B827-5A1B-9303-F3148E25A1DE,2016-02-23,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,23,-0.52143580,0.52143580,NEGATIVE,2,Day of month (23) decreased the forecast by 0.521 units relative to the model baseline.
BA12986B-B827-5A1B-9303-F3148E25A1DE,2016-02-23,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.694665159497942,-0.42050529,0.42050529,NEGATIVE,3,The recent seven-day demand average (3.694665159497942) decreased the forecast by 0.421 units relative to the model baseline.
BA12986B-B827-5A1B-9303-F3148E25A1DE,2016-02-23,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.31640434,0.31640434,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.316 units relative to the model baseline.
BA12986B-B827-5A1B-9303-F3148E25A1DE,2016-02-23,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,price_change_percentage,0.0,0.16151403,0.16151403,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.162 units relative to the model baseline.
38B369ED-B598-5E18-B452-C7C78BF9D5DE,2016-02-24,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.093610172525363,-1.07951581,1.07951581,NEGATIVE,1,Days of supply (21.093610172525363) decreased the forecast by 1.080 units relative to the model baseline.
38B369ED-B598-5E18-B452-C7C78BF9D5DE,2016-02-24,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,24,-0.46944082,0.46944082,NEGATIVE,2,Day of month (24) decreased the forecast by 0.469 units relative to the model baseline.
38B369ED-B598-5E18-B452-C7C78BF9D5DE,2016-02-24,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.60298684665135,-0.37297067,0.37297067,NEGATIVE,3,The recent seven-day demand average (3.60298684665135) decreased the forecast by 0.373 units relative to the model baseline.
38B369ED-B598-5E18-B452-C7C78BF9D5DE,2016-02-24,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.32054761,0.32054761,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.321 units relative to the model baseline.
38B369ED-B598-5E18-B452-C7C78BF9D5DE,2016-02-24,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_14,2.8411011695861816,-0.30459455,0.30459455,NEGATIVE,5,Demand fourteen days ago (2.8411011695861816) decreased the forecast by 0.305 units relative to the model baseline.
B55D9056-7BA8-5C4E-A746-DCE7C9BD7F1E,2016-02-25,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.72372691138776,-0.93231702,0.93231702,NEGATIVE,1,Days of supply (21.72372691138776) decreased the forecast by 0.932 units relative to the model baseline.
B55D9056-7BA8-5C4E-A746-DCE7C9BD7F1E,2016-02-25,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,2.9678690433502197,0.72407609,0.72407609,POSITIVE,2,Yesterday's demand (2.9678690433502197) increased the forecast by 0.724 units relative to the model baseline.
B55D9056-7BA8-5C4E-A746-DCE7C9BD7F1E,2016-02-25,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,25,-0.52295190,0.52295190,NEGATIVE,3,Day of month (25) decreased the forecast by 0.523 units relative to the model baseline.
B55D9056-7BA8-5C4E-A746-DCE7C9BD7F1E,2016-02-25,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.498478889465332,-0.36244586,0.36244586,NEGATIVE,4,The recent seven-day demand average (3.498478889465332) decreased the forecast by 0.362 units relative to the model baseline.
B55D9056-7BA8-5C4E-A746-DCE7C9BD7F1E,2016-02-25,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_week,3,-0.23571321,0.23571321,NEGATIVE,5,The day of week (3) decreased the forecast by 0.236 units relative to the model baseline.
BB30B63C-DB63-583E-83C0-270CB5B5E061,2016-02-26,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.64412564747383,-1.12940550,1.12940550,NEGATIVE,1,Days of supply (21.64412564747383) decreased the forecast by 1.129 units relative to the model baseline.
BB30B63C-DB63-583E-83C0-270CB5B5E061,2016-02-26,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,26,-0.52673733,0.52673733,NEGATIVE,2,Day of month (26) decreased the forecast by 0.527 units relative to the model baseline.
BB30B63C-DB63-583E-83C0-270CB5B5E061,2016-02-26,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.5113453524453297,-0.42731741,0.42731741,NEGATIVE,3,The recent seven-day demand average (3.5113453524453297) decreased the forecast by 0.427 units relative to the model baseline.
BB30B63C-DB63-583E-83C0-270CB5B5E061,2016-02-26,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.34837317,0.34837317,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.348 units relative to the model baseline.
BB30B63C-DB63-583E-83C0-270CB5B5E061,2016-02-26,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.861442804336548,0.22955547,0.22955547,POSITIVE,5,Yesterday's demand (3.861442804336548) increased the forecast by 0.230 units relative to the model baseline.
77B8430A-221F-5A6F-B66E-A28D0390007C,2016-02-27,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,22.021765959771944,-1.13701355,1.13701355,NEGATIVE,1,Days of supply (22.021765959771944) decreased the forecast by 1.137 units relative to the model baseline.
77B8430A-221F-5A6F-B66E-A28D0390007C,2016-02-27,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,27,-0.52429682,0.52429682,NEGATIVE,2,Day of month (27) decreased the forecast by 0.524 units relative to the model baseline.
77B8430A-221F-5A6F-B66E-A28D0390007C,2016-02-27,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.4511310373033797,-0.42974430,0.42974430,NEGATIVE,3,The recent seven-day demand average (3.4511310373033797) decreased the forecast by 0.430 units relative to the model baseline.
77B8430A-221F-5A6F-B66E-A28D0390007C,2016-02-27,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.34213555,0.34213555,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.342 units relative to the model baseline.
77B8430A-221F-5A6F-B66E-A28D0390007C,2016-02-27,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.141611337661743,0.24127585,0.24127585,POSITIVE,5,Yesterday's demand (3.141611337661743) increased the forecast by 0.241 units relative to the model baseline.
6B795337-CDC5-5202-B4C7-94948422BE61,2016-02-28,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,22.576018194611375,-0.97334701,0.97334701,NEGATIVE,1,Days of supply (22.576018194611375) decreased the forecast by 0.973 units relative to the model baseline.
6B795337-CDC5-5202-B4C7-94948422BE61,2016-02-28,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,28,-0.51532400,0.51532400,NEGATIVE,2,Day of month (28) decreased the forecast by 0.515 units relative to the model baseline.
6B795337-CDC5-5202-B4C7-94948422BE61,2016-02-28,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_week,6,0.43904957,0.43904957,POSITIVE,3,The day of week (6) increased the forecast by 0.439 units relative to the model baseline.
6B795337-CDC5-5202-B4C7-94948422BE61,2016-02-28,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.42184061,0.42184061,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.422 units relative to the model baseline.
6B795337-CDC5-5202-B4C7-94948422BE61,2016-02-28,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.3664040906088695,-0.35736746,0.35736746,NEGATIVE,5,The recent seven-day demand average (3.3664040906088695) decreased the forecast by 0.357 units relative to the model baseline.
6A960926-EC9A-5528-AC73-21F95A707839,2016-02-29,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,22.752497626245216,-1.10640049,1.10640049,NEGATIVE,1,Days of supply (22.752497626245216) decreased the forecast by 1.106 units relative to the model baseline.
6A960926-EC9A-5528-AC73-21F95A707839,2016-02-29,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,29,-0.51758552,0.51758552,NEGATIVE,2,Day of month (29) decreased the forecast by 0.518 units relative to the model baseline.
6A960926-EC9A-5528-AC73-21F95A707839,2016-02-29,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.3402926240648543,-0.36139163,0.36139163,NEGATIVE,3,The recent seven-day demand average (3.3402926240648543) decreased the forecast by 0.361 units relative to the model baseline.
6A960926-EC9A-5528-AC73-21F95A707839,2016-02-29,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.34108910,0.34108910,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.341 units relative to the model baseline.
6A960926-EC9A-5528-AC73-21F95A707839,2016-02-29,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,price_change_percentage,0.0,0.16151839,0.16151839,POSITIVE,5,Price change percentage (0.0) increased the forecast by 0.162 units relative to the model baseline.
84F95492-2111-5F68-9669-E4D5C0CDE706,2016-03-01,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,22.8965230069414,-1.10849047,1.10849047,NEGATIVE,1,Days of supply (22.8965230069414) decreased the forecast by 1.108 units relative to the model baseline.
84F95492-2111-5F68-9669-E4D5C0CDE706,2016-03-01,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,1,0.63417280,0.63417280,POSITIVE,2,Day of month (1) increased the forecast by 0.634 units relative to the model baseline.
84F95492-2111-5F68-9669-E4D5C0CDE706,2016-03-01,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.3192812715257918,-0.42977229,0.42977229,NEGATIVE,3,The recent seven-day demand average (3.3192812715257918) decreased the forecast by 0.430 units relative to the model baseline.
84F95492-2111-5F68-9669-E4D5C0CDE706,2016-03-01,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.32911271,0.32911271,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.329 units relative to the model baseline.
84F95492-2111-5F68-9669-E4D5C0CDE706,2016-03-01,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.1599907875061035,0.18379934,0.18379934,POSITIVE,5,Yesterday's demand (3.1599907875061035) increased the forecast by 0.184 units relative to the model baseline.
9DB394D7-4159-5753-8815-E0C3CD96ECF3,2016-03-02,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.966577252604665,-1.16520560,1.16520560,NEGATIVE,1,Days of supply (21.966577252604665) decreased the forecast by 1.165 units relative to the model baseline.
9DB394D7-4159-5753-8815-E0C3CD96ECF3,2016-03-02,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,2,0.69825619,0.69825619,POSITIVE,2,Day of month (2) increased the forecast by 0.698 units relative to the model baseline.
9DB394D7-4159-5753-8815-E0C3CD96ECF3,2016-03-02,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.459801639829363,-0.60570538,0.60570538,NEGATIVE,3,The recent seven-day demand average (3.459801639829363) decreased the forecast by 0.606 units relative to the model baseline.
9DB394D7-4159-5753-8815-E0C3CD96ECF3,2016-03-02,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,4.149609565734863,-0.42077902,0.42077902,NEGATIVE,4,Yesterday's demand (4.149609565734863) decreased the forecast by 0.421 units relative to the model baseline.
9DB394D7-4159-5753-8815-E0C3CD96ECF3,2016-03-02,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.41426638,0.41426638,NEGATIVE,5,Current stock (76.0) decreased the forecast by 0.414 units relative to the model baseline.
311BBB5C-A12B-5FA5-816D-25AF7E4AF0DB,2016-03-03,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.724334126349465,-1.12926221,1.12926221,NEGATIVE,1,Days of supply (21.724334126349465) decreased the forecast by 1.129 units relative to the model baseline.
311BBB5C-A12B-5FA5-816D-25AF7E4AF0DB,2016-03-03,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,3,0.64393568,0.64393568,POSITIVE,2,Day of month (3) increased the forecast by 0.644 units relative to the model baseline.
311BBB5C-A12B-5FA5-816D-25AF7E4AF0DB,2016-03-03,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.498381103788103,-0.42498481,0.42498481,NEGATIVE,3,The recent seven-day demand average (3.498381103788103) decreased the forecast by 0.425 units relative to the model baseline.
311BBB5C-A12B-5FA5-816D-25AF7E4AF0DB,2016-03-03,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.33639678,0.33639678,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.336 units relative to the model baseline.
311BBB5C-A12B-5FA5-816D-25AF7E4AF0DB,2016-03-03,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,3.2379252910614014,0.24570666,0.24570666,POSITIVE,5,Yesterday's demand (3.2379252910614014) increased the forecast by 0.246 units relative to the model baseline.
2112C7F7-E335-5708-80A5-4F233E798077,2016-03-04,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.455747588522602,-1.16805232,1.16805232,NEGATIVE,1,Days of supply (21.455747588522602) decreased the forecast by 1.168 units relative to the model baseline.
2112C7F7-E335-5708-80A5-4F233E798077,2016-03-04,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,4,0.70604730,0.70604730,POSITIVE,2,Day of month (4) increased the forecast by 0.706 units relative to the model baseline.
2112C7F7-E335-5708-80A5-4F233E798077,2016-03-04,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.5421744074140276,-0.59313899,0.59313899,NEGATIVE,3,The recent seven-day demand average (3.5421744074140276) decreased the forecast by 0.593 units relative to the model baseline.
2112C7F7-E335-5708-80A5-4F233E798077,2016-03-04,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,current_stock,76.0,-0.41659576,0.41659576,NEGATIVE,4,Current stock (76.0) decreased the forecast by 0.417 units relative to the model baseline.
2112C7F7-E335-5708-80A5-4F233E798077,2016-03-04,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,lag_1,4.167995929718018,-0.39098984,0.39098984,NEGATIVE,5,Yesterday's demand (4.167995929718018) decreased the forecast by 0.391 units relative to the model baseline.
C64ACA77-6720-578F-99AE-03B2450CE2F8,2016-03-05,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,days_of_supply,21.24539045466143,-1.13288581,1.13288581,NEGATIVE,1,Days of supply (21.24539045466143) decreased the forecast by 1.133 units relative to the model baseline.
C64ACA77-6720-578F-99AE-03B2450CE2F8,2016-03-05,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,day_of_month,5,0.64186919,0.64186919,POSITIVE,2,Day of month (5) increased the forecast by 0.642 units relative to the model baseline.
C64ACA77-6720-578F-99AE-03B2450CE2F8,2016-03-05,SAMPLE_ITEM_001,SAMPLE_CA_1,XGBoost,rolling_mean_7,3.5772465637751987,-0.43120003,0.43120003,NEGATIVE,3,The recent seven-day demand average (3.5772465637751987) decreased the forecast by 0.431 units relative to the model baseline.
